,ID,Name in English,Name in French,Name in Spanish,Countries,Country codes alpha 3,ISO639-3 codes,Degree of endangerment,Alternate names,Name in the language,Number of speakers,Sources,Latitude,Longitude,Description of the location,Germany,Denmark,Netherlands,Poland,Belarus,Latvia,Lithuania,Russian Federation,Italy,Albania,Austria,Bosnia and Herzegovina,Bulgaria,Croatia,Estonia,Finland,France,Greece,Hungary,The former Yugoslav Republic of Macedonia,Romania,United Kingdom of Great Britain and Northern Ireland,Slovakia,Slovenia,Switzerland,Czech Republic,Turkey,Ukraine,Serbia,Belgium,India,Bolivia (Plurinational State of),Chile,Azerbaijan,Myanmar,Bangladesh,Spain,Georgia,Iran (Islamic Republic of),Pakistan,Colombia,Iraq,Israel,Jordan,Syrian Arab Republic,Armenia,China,Kyrgyzstan,Mongolia,Lebanon,Bhutan,Republic of Moldova,Oman,Kenya,Tajikistan,Lao People's Democratic Republic,Ireland,Kazakhstan,Argentina,Brazil,Norway,Guyana,Ethiopia,Uzbekistan,Central African Republic,Democratic Republic of the Congo,Micronesia (Federated States of),Cameroon,Congo,Gabon,Ecuador,Canada,French Guiana (France),Cambodia,Guinea-Bissau,Guinea,El Salvador,Liechtenstein,Egypt,Libyan Arab Jamahiriya,Palestine,Algeria,Morocco,Luxembourg,Sweden
810,1269,Eastern Popoloc,popoloc oriental,popoloca oriental,Mexico,MEX,poe,Vulnerable,"ngiwa, ngiba, Popoloca de Coyotepec, Popoloca de San Juan Atzingo, Popoloca de Mezontla",,3544.0,Census 2000 and information provided by INALI,18.3322,-97.3471,"Seven municipalities in the state of Puebla, among them: San Gabriel Chilac, San Vicente Coyotepec, , Tepexi de Rodrguez, Zapotitln Salinas, and San Jos Tepanco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,1716,Nding,nding,nding,Sudan,SDN,eli,Critically endangered,Eliri,,3513.0,"Census, 
Ethnologue, 
Abdel Rahim Mugaddam & Gerrit Dimmendaal 2005",10.4121,30.6024,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,2218,Anung (Myanmar),anong (Myanmar),anung (Myanmar),Myanmar,MMR,nun,Severely endangered,"Anong, Nung",,3500.0,,27.2,98.6333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,578,Cams,cams,cams,Colombia,COL,kbh,Definitely endangered,"Kams, Kamnts, Sebundoy, Sibundoy, Coche",,3500.0,"Jos Narciso Jamioy - Gobernador indgena 2007
Arango and Snchez (2004), 'Los pueblos indgenas de Colombia'",0.8788,-76.7724,"Sibundoy valley (department of Putumayo), Colombia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,883,Crow,crow,absraca,United States of America,USA,cro,Definitely endangered,,,3500.0,"Victor Golla, Ives Goddard, Lyle Campbell, Marianne Mithun, and Mauricio Mixco. 2007. North America. Atlas of the WorldÕs Languages (2nd. edition), ed. by R.E. Asher and C.J. Moseley, 7-44.  London: Routledge.",45.5963,-107.4613,"On the Crow Reservation in southeastern Montana (in the towns of Crow Agency, Lodge Grass, Pryor, Wyola and St. Xavier) and in adjacent off-reservation  communities.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,554,Sak (Myanmar),sak (Myanmar),sak (Myanmar),Myanmar,MMR,ckh,Vulnerable,"Thet, Atsa'",,3500.0,,21.2333,93.0761,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,1720,Shwai,shwai,chirumba,Sudan,SDN,shw,Critically endangered,"Shuway, Cwaya",,3500.0,Ethnologue,11.3184,30.4156,"Shwai Hills, northwest of Otoro near Heiban-Kadugli road.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,2576,Wano,wano,wano,Indonesia,IDN,wno,Definitely endangered,,,3500.0,"Wurm, Stephen A. 2007. 'Australia and the Pacific', pp. 424-557 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.",-3.5463,137.9058,Irian Jaya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,2365,Northwestern Ojibwe,ojibwe du nord-ouest,oyibua noroccidental,Canada,CAN,ojb,Vulnerable,,,3465.0,"1996 and 2001 Censuses, Statistics Canada; based on the Department of Canadian Heritage customized census retrievals
UNESCO Atlas 2nd edition (Wurm (2001))
Ethnologue: Languages of the World (Gordon, (2005))
http://www.aboriginalcanada.gc.ca/acp/community/site.nsf/index_en.html
http://en.wikipedia.org/wiki/Portal:Contents",52.0016,-95.4274,Spread over 18 communities in Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,1393,Bakpinka,bakpinka,bakpinka,Nigeria,NGA,bbs,Critically endangered,,,3416.0,"Ethnologue, Roger Blench",5.3644,8.2397,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,1736,Morokodo,morokodo,morocodo,Sudan,SDN,mgc,Severely endangered,Ma'di,,3400.0,"Voegelin & Voegelin, Ethnologue",6.0313,29.7949,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,1271,Eloxochitln Mazatec,mazatque d'Eloxochitln,mazateco de Eloxochitln,Mexico,MEX,maa,Vulnerable,en ngixo,,3384.0,Census 2000 and information provided by INALI,18.1754,-96.8765,"Municipality of Eloxochitln de Flores Magn, state of Oaxaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,1311,Menik,mnik,budik,Senegal,SEN,tnr,Definitely endangered,"Budik, Tenda, Bande",,3375.0,Adjaratou Sall,12.7528,-12.2717,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,1899,Teribe (Panama),teribe (Panama),naso (Panam),Panama,PAN,tfr,Definitely endangered,Naso,,3305.0,"Census 2000, article by Constenla, article by Montalvn",9.4472,-82.5166,Teribe and Changuinola rivers area in northwestern Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,1725,Tima,tima,tima,Sudan,SDN,tms,Severely endangered,,,3305.0,Ethnologue,11.7033,29.1934,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,1679,Mursi,mursi,mursi,Ethiopia,ETH,muz,Vulnerable,,,3278.0,"Census, survey by Gerrit Dimmendaal",5.5831,36.5075,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,2315,Pendau,pendau,pendau,Indonesia,IDN,ums,Vulnerable,"Ndau, Umalasa",,3200.0,Grimes 2000,0.1922,120.0091,"Middle and inner hill areas of the central part of the narrow neck which links the bulk of Sulawesi with its northeastern peninsula, Sulawesi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,1285,Ayautla Mazatec,mazatque d'Ayautla,mazateco de Ayautla,Mexico,MEX,vmy,Vulnerable,"enre naxinanda nguifi, Southeastern Mazatec, Mazateco del sureste",,3192.0,Census 2000 and information provided by INALI,18.019000000000002,-96.7441,"Municipality of San Bartolom Ayautla, Oaxaca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,1752,Yucatec,yucatque,yucateco,Belize,BLZ,yua,Definitely endangered,,,3155.0,"The census figures come from internet: Population and Housing Census as recorded by the Centro Centroamericano de Poblacin, Universidad de Costa Rica.  This holds for all the indigenous lgs of Belize",17.0922,-89.1221,"Cayo, San Antonio, San Jos Succotz, Orange Walk, Corozal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,908,Sayultec,sayultec,sayulteco,Mexico,MEX,,Definitely endangered,,,3150.0,"Contributor: Leopoldo Valias, Census 2005, and INALI  Information.",17.8816,-94.9597,Sayula de Alemn in the state of Veracruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,991,Eastern Tlapanec,tlapanque oriental,tlapaneco oriental,Mexico,MEX,tcf,Vulnerable,,,3088.0,Census 2000 and information provided by INALI,17.8135,-98.604,"Municipality of Atlamajalcingo del Monte, state of Guerrero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,1052,Juhur (Caucasus),juhuri (Caucase),judeo-tat (Cucaso),"Azerbaijan, Russian Federation","AZE, RUS",jdt,Definitely endangered,Juhuri; Judeo-Tat; _______; ______-_________,,3016.0,"_. _. ________: _______ ____. Ñ _____ __________ _________ _ ________ __________: ____________ III. ______: _____, 2005.",42.0044,48.2409,"in the Russian Federation, mainly the town of Derbend and surrounding rural areas in the Republic of Daghestan, but also other towns in Daghestan such as Makhachkala, Majalis, Pyatigorsk and Buynaksk; elsewhere in northern Caucasus, in particular in NalÕchik in the Kabard-Balkar Republic and, until recently, in Groznyy in the Republic of Chechenia; in Azerbaijan, mainly the villages of Krasnaya Sloboda in Kuba (Quba) region and Vartashen (Vardashen, currently Oguz) in Vartashen (Vardashen) region; most speakers now live in Israel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,5,Awjila,awjila,auyila,Libyan Arab Jamahiriya,LBY,auj,Severely endangered,"Aougila, Awjilah, Aujila, Aoudjila, Augila",,3000.0,"Mainly internet-based sources. Most female Awilja speakers are said to be still monolingual, while males are bilingual (Arabic).",26.6278,24.5214,"Awjila is spoken in the Oasis of Awjila form which it derives its name.It is also spoken in Cyrenaica, eastern Libya, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,2274,Baleasang,baleasang,balaesano,Indonesia,IDN,bls,Definitely endangered,Baleasan,,3000.0,Grimes 2000,-0.0494,119.685,"Sulawesi, Indonesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,1743,Benga,benga,benga,"Gabon, Equatorial Guinea","GAB, GNQ",bng,Definitely endangered,,,3000.0,Ethnologue,0.9997,9.8657,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,2276,Besoa,behoa,bada,Indonesia,IDN,bep,Vulnerable,,,3000.0,Grimes 2000,-1.7163,120.4211,"Sulawesi, Indonesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,99,Boni,boni,boni,Kenya,KEN,bob,Definitely endangered,"Aweera, Waata, Sanye

",,3000.0,Bernd Heine,-0.8294,40.8142,Somalia-Kenyan border area. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,1664,Bonjo,bonjo,bonjo,Congo,COG,bok,Severely endangered,,,3000.0,Bruce Cornell 2007,1.7712,17.9598,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,2484,Brokshat,brokpa,broskat,India,IND,bkk,Definitely endangered,Brokskat; Brokpa,,3000.0,,34.6478,76.4978,"Ladakh and Kargil districts, northern Kashmir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,1045,Budukh,boudoukh,buduj,Azerbaijan,AZE,bdk,Severely endangered,Budug; _________,,3000.0,"_. _. ______: _________ ____. Ñ _____ __________ _________ _ ________ __________: ____________ I. ______: _____, 1997.",41.1207,48.3233,the village of Budukh and the expatriate communities of Deli-Kaya and Pirusti in Kuba (Quba) County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,76,Dahaalik,dahlik,dahaalik,Eritrea,ERI,,Critically endangered,Dahalik,,3000.0,"Saleh Mahmud Idris, Marie-Claude Simeone-Senelle",15.6917,40.0671,"Dahalik is spoken on three islands : 1)  Dahlak Kebir/ Dahlak 'Abi  (villages of Dahlak Kebir, Jimhile, Dasqo-Melil,  Durubbishet, Dub'ullu, Sal'et) - 2) Nora (Nora 'Abay and Salihet) - 3) Dehil (village of 'Ad)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,686,East Greenlandic,tunumiit oraasiat,groenlands oriental,Greenland (Kingdom of Denmark),GRL,kal,Definitely endangered,Tunumiit oraasiat,,3000.0,,65.6061,-37.6858,Ammassalik and Scoresbysund on the east coast of Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,676,Eastern Khanty,khanty oriental,jant oriental,Russian Federation,RUS,kca,Definitely endangered,"dialects: Salym Khanty, Surgut Khanty, Vakh-VasÕyugan Khanty",,3000.0,"Daniel Abondolo: Khanty. Ñ The Uralic languages. Edited by Daniel Abondolo. London & New York: Routledge, 1998. 358Ð386.",61.2491,74.5092,"the western and eastern tributaries to the middle ObÕ, from the VasÕyugan to the Pim, mainly in Nefteyugansk, Surgut and Nizhnevartovsk counties in Khanty-Mansi Autonomous District and the adjacent parts of Tomsk Province",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,25,Fyem,fyem,fyam,Nigeria,NGA,pym,Severely endangered,,,3000.0,"Roger Blench, Ethnologue",9.6332,8.8632,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,1209,Geta?,geta?,geta,India,IND,gaq,Severely endangered,"Gta? Dideyi, Didam",,3000.0,,18.2293,82.727,"Orissa, Koraput, and Malkangiri districts, ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,1382,Gura,gura,gura,Nigeria,NGA,gvm,Severely endangered,Gurmana,,3000.0,"Roger Blench, Ethnologue ",10.075,6.8499,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,1950,Harsusi,harsusi,harsusi,Oman,OMN,hss,Definitely endangered,"harsuusi, harsiyyet
______",,3000.0,"D. Chatty, Mobile Pastoralists: Development Planning and Social Change in Oman, 1996.  D. Chatty in C. Dyer, The Education of Nomadic Peoples, 2006.
Johnstone's sources (Harsusi Lexicon1977), Stroomer (Harsusi Texts from Oman based on the Field  Materials of T.M. Johnstone 2004),  Simeone-Senelle (The Modern South Arabian Languages1997, and in press), ",19.9372,56.2637,"Located on a gravel plain called the Jiddat al-Harasiis in the area of the town of Hayma in central Oman, northeast of Dhofar.  Spoken by the Harasis and the 'Ifar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,77,Hozo,hozo,hozo-seco,Ethiopia,ETH,hoz,Definitely endangered,Begi-Mao,,3000.0,Ethnologue,9.3352,34.53,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,874,Jemez,jemez,towa,United States of America,USA,tow,Vulnerable,Towa,,3000.0,"Victor Golla, Ives Goddard, Lyle Campbell, Marianne Mithun, and Mauricio Mixco. 2007. North America. Atlas of the WorldÕs Languages (2nd. edition), ed. by R.E. Asher and C.J. Moseley, 7-44.  London: Routledge.",35.6151,-106.7242,"Jemez Pueblo, 45 miles northwest of Albuquerque, NM.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,1322,Kamara,kamara,kamara,Ghana,GHA,jmr,Definitely endangered,Hanga,,3000.0,Ethnologue,9.0858,-2.2576,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,2338,Kapingamarangi,kapingamarangi,kapingamarangi,Micronesia (Federated States of),FSM,kpg,Severely endangered,,,3000.0,Grimes 2000,1.0828,154.8081,Kapingamarangi and Ponape,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,2680,Koitabu,koitabu,coita,Papua New Guinea,PNG,kqi,Vulnerable,Koita,,3000.0,"Wurm, Stephen A. 2007. 'Australia and the Pacific', pp. 424-557 in Christopher Moseley (ed.) Encyclopedia of the World's Endangered Languages. London/New York: Routledge.",-9.346,147.1179,"West of Port Moresby, Central Province",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,1408,Kuk,kuk,kuk,Cameroon,CMR,kfm,Definitely endangered,,,3000.0,Ethnologue,6.4326,10.2365,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,533,Lai,paliu,palyu,China,CHN,ply,Definitely endangered,Paliu; Bolyu,,3000.0,Bradley 2007,24.4871,105.21600000000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
